@sv1994f-gestures	@sv1994f	00:04:47.659	287.659	00:04:49.375	289.375	00:00:01.716	1.716	жест левой рукой
@sv1994f-gestures	@sv1994f	00:04:50.715	290.715	00:04:50.981	290.981	00:00:00.266	0.266	улыбается
@sv1994f-gestures	@sv1994f	00:04:51.119	291.119	00:04:53.687	293.687	00:00:02.568	2.568	жест двумя руками в разные стороны 
@sv1994f-gestures	@sv1994f	00:04:57.237	297.237	00:05:00.292	300.292	00:00:03.055	3.055	жестикулирует правой рукой
@sv1994f-GestMeaning	@sv1994f	00:00:12.311	12.311	00:00:14.586	14.586	00:00:02.275	2.275	рассуждает над ответом 
@sv1994f-GestMeaning	@sv1994f	00:00:16.632	16.632	00:00:17.458	17.458	00:00:00.826	0.826	рассуждает над ответом
@sv1994f-GestMeaning	@sv1994f	00:00:18.292	18.292	00:00:19.586	19.586	00:00:01.294	1.294	показывает,будто книга в руке
@sv1994f-GestMeaning	@sv1994f	00:00:24.540	24.54	00:00:26.935	26.935	00:00:02.395	2.395	показывает на себя
@sv1994f-GestMeaning	@sv1994f	00:00:29.339	29.339	00:00:29.999	29.999	00:00:00.660	0.66	рассуждает над ответом
@sv1994f-GestMeaning	@sv1994f	00:00:30.063	30.063	00:00:40.843	40.843	00:00:10.780	10.78	рассуждает над ответом на вопрос
@sv1994f-GestMeaning	@sv1994f	00:00:46.219	46.219	00:00:54.054	54.054	00:00:07.835	7.835	
@sv1994f-GestMeaning	@sv1994f	00:01:00.512	60.512	00:01:04.356	64.356	00:00:03.844	3.844	жесты связаны с блокированием людей
@sv1994f-GestMeaning	@sv1994f	00:01:10.770	70.77	00:01:13.128	73.128	00:00:02.358	2.358	показывает удивление, недоумение
@sv1994f-GestMeaning	@sv1994f	00:01:24.283	84.283	00:01:27.109	87.109	00:00:02.826	2.826	"чуть-чуть"
@sv1994f-GestMeaning	@sv1994f	00:01:32.550	92.55	00:01:45.990	105.99	00:00:13.440	13.44	рассуждение над ответом, показывает на @tim1995f
@sv1994f-GestMeaning	@sv1994f	00:01:46.026	106.026	00:01:46.815	106.815	00:00:00.789	0.789	смех
@sv1994f-GestMeaning	@sv1994f	00:01:50.072	110.072	00:01:50.733	110.733	00:00:00.661	0.661	показывает чашку с чаем
@sv1994f-GestMeaning	@sv1994f	00:01:55.541	115.541	00:02:02.311	122.311	00:00:06.770	6.77	показывает совершение события
@sv1994f-GestMeaning	@sv1994f	00:02:04.971	124.971	00:02:13.183	133.183	00:00:08.212	8.212	показывает произошедший контакт; имитирует письмо на клавиатуре
@sv1994f-GestMeaning	@sv1994f	00:02:15.155	135.155	00:02:18.641	138.641	00:00:03.486	3.486	рассуждает над ответом, думает
@sv1994f-GestMeaning	@sv1994f	00:02:18.697	138.697	00:02:18.917	138.917	00:00:00.220	0.22	фыркает, не понимает
@sv1994f-GestMeaning	@sv1994f	00:02:19.027	139.027	00:02:21.742	141.742	00:00:02.715	2.715	думает над ответом; поправляет волосы
@sv1994f-GestMeaning	@sv1994f	00:02:21.797	141.797	00:02:25.944	145.944	00:00:04.147	4.147	рассуждает над ответом
@sv1994f-GestMeaning	@sv1994f	00:02:26.008	146.008	00:02:29.476	149.476	00:00:03.468	3.468	рассуждает над ответом
@sv1994f-GestMeaning	@sv1994f	00:02:30.779	150.779	00:02:32.330	152.33	00:00:01.551	1.551	как утверждение фразы
@sv1994f-GestMeaning	@sv1994f	00:02:41.375	161.375	00:02:43.229	163.229	00:00:01.854	1.854	показывает типичность действий для себя
@sv1994f-GestMeaning	@sv1994f	00:03:03.742	183.742	00:03:04.338	184.338	00:00:00.596	0.596	смех
@sv1994f-GestMeaning	@sv1994f	00:03:06.925	186.925	00:03:15.201	195.201	00:00:08.276	8.276	думает над ответом; поправляет волосы
@sv1994f-GestMeaning	@sv1994f	00:03:20.733	200.733	00:03:22.320	202.32	00:00:01.587	1.587	утверждает фразу
@sv1994f-GestMeaning	@sv1994f	00:03:25.402	205.402	00:03:28.072	208.072	00:00:02.670	2.67	показывает пальцами расстояние
@sv1994f-GestMeaning	@sv1994f	00:03:29.430	209.43	00:03:30.255	210.255	00:00:00.825	0.825	показывает вид голосовых связок
@sv1994f-GestMeaning	@sv1994f	00:03:32.935	212.935	00:03:39.036	219.036	00:00:06.101	6.101	показывает, как соединяются связки, как закрывается зип пакет
@sv1994f-GestMeaning	@sv1994f	00:03:40.330	220.33	00:03:47.495	227.495	00:00:07.165	7.165	показывает, как на связки может что-то нарастать, как колышутся связки
@sv1994f-GestMeaning	@sv1994f	00:03:49.733	229.733	00:03:56.247	236.247	00:00:06.514	6.514	показывает, каким может быть расстояние между зубами; показывает расстояние между складками,их колыхания 
@sv1994f-GestMeaning	@sv1994f	00:03:59.503	239.503	00:04:00.301	240.301	00:00:00.798	0.798	отрицание
@sv1994f-GestMeaning	@sv1994f	00:04:00.512	240.512	00:04:01.714	241.714	00:00:01.202	1.202	смех
@sv1994f-GestMeaning	@sv1994f	00:04:01.806	241.806	00:04:05.228	245.228	00:00:03.422	3.422	садится удобнее
@sv1994f-GestMeaning	@sv1994f	00:04:13.403	253.403	00:04:19.119	259.119	00:00:05.716	5.716	имитирует движения в толпе
@sv1994f-GestMeaning	@sv1994f	00:04:21.623	261.623	00:04:25.201	265.201	00:00:03.578	3.578	вспоминает ситуацию с девушкой на концерте; показывает рукми, как она прыгала
@sv1994f-GestMeaning	@sv1994f	00:04:25.944	265.944	00:04:30.724	270.724	00:00:04.780	4.78	показывает ,как близко прыгала девушка рядом с @sv1994f на концерте
@sv1994f-GestMeaning	@sv1994f	00:04:31.293	271.293	00:04:33.339	273.339	00:00:02.046	2.046	показывает, как девушка задела @sv1994f 
@sv1994f-GestMeaning	@sv1994f	00:04:33.494	273.494	00:04:35.971	275.971	00:00:02.477	2.477	удар микрофоном по зубам
@sv1994f-GestMeaning	@sv1994f	00:04:36.027	276.027	00:04:37.559	277.559	00:00:01.532	1.532	показывает голову микрофона
@sv1994f-GestMeaning	@sv1994f	00:04:38.825	278.825	00:04:39.898	279.898	00:00:01.073	1.073	показывает микрофон у рта
@sv1994f-GestMeaning	@sv1994f	00:04:42.136	282.136	00:04:44.990	284.99	00:00:02.854	2.854	вспоминает впечатления от произошедшего
@sv1994f-GestMeaning	@sv1994f	00:04:47.659	287.659	00:04:49.375	289.375	00:00:01.716	1.716	что-то типа: "Вау, как классно!"
@sv1994f-GestMeaning	@sv1994f	00:04:50.715	290.715	00:04:50.981	290.981	00:00:00.266	0.266	улыбка
@sv1994f-GestMeaning	@sv1994f	00:04:51.119	291.119	00:04:53.687	293.687	00:00:02.568	2.568	что-то типа;: "ну вот так"
@sv1994f-GestMeaning	@sv1994f	00:04:57.237	297.237	00:05:00.292	300.292	00:00:03.055	3.055	показывает поверхность зуба, отколотый кусок
